Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC159,covered,full,"The test (TC159) explicitly states that the event server stores event details in its event log and that the event is stored in the log as a postcondition, directly matching the requirement's actor (eventserver), trigger (receipt of event message) and action (record in eventlog).",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC160,not_covered,weak,TC160 describes identifying subscribers after receiving an event but contains no assertion that the eventserver records the event in an event log.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC161,not_covered,weak,TC161 covers notifying subscribers when an evolutionary event occurs; it does not assert that the eventserver records the event in an event log.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC165,not_covered,weak,TC165 focuses on user processing of event messages and link updates; it does not assert that the eventserver records the event in an event log.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC147,not_covered,weak,"This test describes event publication and that a notification is sent to the relevant subscriber manager, but it does not explicitly assert or test that the eventserver identified all relevant subscribers when the event was received. The identification step is implied but not asserted, so it does not provide direct evidence for the requirement.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC149,not_covered,weak,This test concerns the subscriber manager receiving an event notification and storing it locally. It does not exercise or assert that the eventserver identified relevant subscribers upon event receipt.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC150,not_covered,weak,This test covers subscriber manager processing of a speculative event notification; it does not assert that the eventserver identified relevant subscribers on receipt of the event.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC160,covered,full,"This test explicitly describes the event server identifying impacted requirements, searching for subscribers, and asserts as a postcondition that all relevant subscribers are identified. That directly exercises and asserts the exact required behavior.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC161,partially_covered,partial,"The test assumes as a precondition that the event server ""has identified a list of subscribers"" and then exercises identifying subscriber managers and addresses and sending notifications. It therefore exercises parts of the notification flow related to identified subscribers but does not test or assert the initial identification step (it is a precondition), so it only partially supports the requirement.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC150,not_covered,weak,This test concerns the subscriber manager receiving a speculative event notification; it does not assert that the event server differentiates evolutionary vs. speculative events.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC151,not_covered,weak,"This test ensures a speculative query is constructed and results in a speculative event message being received by the event server, but it does not assert that the event server performs differentiation between event types.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC152,not_covered,weak,"This test describes the subscriber manager parsing a speculative event and acting on it. It verifies parsing and handling at the subscriber manager, not that the event server differentiates events.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC159,covered,full,The test explicitly requires the event server to categorize each event as speculative or evolutionary and states the postcondition that the event is categorized accordingly. This directly implements the required differentiation behavior.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC161,partially_covered,partial,"This test operates on an already-identified evolutionary event (precondition) and exercises notification behavior for evolutionary events. It implies the system distinguishes evolutionary events, but it does not explicitly assert the categorization step performed by the event server within the test itself.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC147,partially_covered,partial,This test shows a notification is sent to a subscriber manager when a requirement changes (a likely evolutionary event). It verifies sending behavior but lacks explicit linkage to 'evolutionary' classification and does not assert downstream receipt or handling.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC149,partially_covered,partial,"This test demonstrates that a subscriber manager receives a non-speculative (non-speculative implies non-speculative could be evolutionary) event notification and stores it, which provides evidence that notifications reach recipients. It does not, however, demonstrate the eventserver's sending logic end-to-end or explicitly tie the notification to an evolutionary event in the eventserver.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC150,not_covered,weak,"This test concerns speculative event notifications. The requirement is specific to evolutionary events, so this test does not verify the requirement.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC159,partially_covered,partial,This test verifies detection/categorization of evolutionary events (the trigger condition) but does not assert that the eventserver notifies subscribers. It covers a necessary prerequisite but not the notification action.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC161,covered,full,"This test explicitly preconditions on an evolutionary event, details the event server building and sending notification messages to each relevant subscriber manager, and asserts receipt by subscriber managers. It directly exercises and verifies both detection context and the notification action required by the requirement.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC149,not_covered,weak,TC149 concerns non-speculative event notifications and storage in the local event log. It is not relevant to the requirement that the eventserver construct a composite event message for speculative events and contains no assertions about such construction.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC150,not_covered,weak,TC150 describes subscriber manager receipt and processing of speculative event notifications for registered subscribers. It does not assert that the eventserver constructs a composite event message nor check the composite message's structure or contents.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC151,not_covered,weak,TC151 covers a user constructing a speculative query and the postcondition that a speculative event message is received by the event server. It documents message receipt but does not assert that the eventserver constructs a composite event message or validate any composite message creation behavior.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC152,not_covered,weak,"TC152 describes subscriber manager processing after receiving a speculative event message (parsing, model injection, re-execution, collating results). It assumes the existence/receipt of a speculative event message but does not assert or verify that the eventserver constructed a composite event message or the structure/content of such a composite message.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC159,not_covered,weak,"TC159 verifies that the event server receives, parses, categorizes, and logs incoming event messages. Parsing and categorization are related but do not constitute evidence that the eventserver constructs a composite event message; no assertion about construction or composition is present.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC147,partially_covered,partial,"This test demonstrates that when a requirement changes, an event notification is sent to relevant subscribers — implying the system determines relevant impacted requirements/subscribers. It does not mention constraints or explicitly map identifications to each impacted executable model, so coverage is partial.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC154,partially_covered,partial,"Decomposition and establishment of links between requirement parts indicates management of related requirements (topically relevant). The test does not verify identification of constraints nor per-executable-model mapping, so it only partially covers the requirement.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC155,partially_covered,partial,"This test documents creation of related requirements and establishment of links, which is semantically related to 'identify all related requirements'. However, it does not assert that the eventserver identifies constraints or performs per-executable-model identification, so coverage is partial.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC158,partially_covered,partial,"Merging requirements and reassigning links shows handling of relationships between requirements, which is related to identifying related requirements. The test does not assert identification of constraints or per-executable-model identification, so it is only partial evidence for the requirement.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC160,partially_covered,partial,"This test explicitly states the event server identifies impacted requirements and finds subscribers for them, which maps to the requirement's need to identify related requirements. It does not mention identifying constraints, nor does it assert mapping of identified items to each impacted executable model; therefore it partially covers the requirement.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC147,not_covered,weak,TC147 concerns publishing an event in real time to subscribers. It does not assert that the eventserver queries a requirements management tool for quantitative values related to requirements/constraints.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC153,not_covered,weak,TC153 describes adding a new requirement and sending an event message. It does not include any steps or assertions about querying an RM tool or obtaining quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC154,not_covered,weak,TC154 describes decomposing a requirement and sending a decompose event; there is no mention of querying an RM tool or retrieving quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC155,not_covered,weak,TC155 exercises refining a requirement and sending a refine event; it describes establishing temporary links and event messaging but contains no steps or assertions about the eventserver querying a requirements management tool or retrieving quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC158,not_covered,weak,TC158 covers merging requirements and event messaging. There is no mention of retrieving quantitative values from a requirements management tool.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC160,not_covered,weak,TC160 covers identification of impacted requirements and searching for subscribers after receiving an event. It does not mention querying a requirements management tool nor retrieving quantitative values related to additional requirements/constraints.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC150,not_covered,weak,TC150 describes a subscriber manager receiving an event notification and processing it; it does not provide evidence that the eventserver created a composite speculative message containing related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC151,not_covered,weak,"TC151 shows a user constructs a speculative query and that a speculative event message is received by the event server, but it does not assert that the event server composes a composite message containing related requirements and constraint values.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC152,not_covered,weak,"TC152 documents that the subscriber manager receives and processes a speculative event message and injects values into a model, but it does not assert that the eventserver created a composite speculative message containing related requirements and constraint values. Therefore it does not verify the requirement.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC153,not_covered,weak,TC153 concerns adding a new requirement and sending an event message; it does not assert that the eventserver creates a composite speculative message that bundles the speculative event with related requirements and constraint values for impacted models.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC159,partially_covered,weak,"TC159 shows the event server receives, parses, categorizes, and logs events (covering initial processing needed prior to composition). However it does not assert that the server composes a composite speculative message or includes related requirements and constraint values for impacted models; therefore it provides only weak partial evidence.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC160,partially_covered,partial,"TC160 demonstrates the event server identifies impacted requirements from an event message (covers the 'includes ... related requirements' identification aspect). It does not, however, assert that the eventserver assembles a composite speculative message that incorporates those requirements or includes constraint values for each impacted model, so coverage is partial.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC152,not_covered,weak,"TC152 describes subscriber manager processing after receiving a speculative event message (subscriber-side behavior): ""The subscriber manager receives the speculative event message... injects values into the relevant performance model... returns the results."" It does not assert that the eventserver sent a customized message to each impacted executable model.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC159,not_covered,weak,"TC159 covers receiving, parsing, categorizing, and logging incoming event messages by the eventserver. It does not assert that the eventserver sends customized messages to impacted executable models.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC160,not_covered,weak,"TC160 only exercises identification of impacted requirements and searching for subscribers: ""The event server identifies the impacted requirements from the received event message. The event server searches for subscribers to those impacted requirements."" No assertion that the eventserver sends messages, customizes messages per executable model, or that executable models receive messages.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC161,partially_covered,partial,"TC161 asserts that the eventserver builds and sends a notification event message to each relevant subscriber manager and that subscriber managers receive it. This shows sending behaviour from the eventserver toward subscriber managers (and implies further delivery to managed subscribers) but does not explicitly verify that messages are customized per impacted executable model, nor that each impacted executable model (the end executable model) directly receives a customized message. Therefore it partially covers the requirement.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC165,not_covered,weak,TC165 concerns a user processing event messages and updating links. It does not verify eventserver sending behavior or per-model customization/delivery to executable models.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC159,not_covered,weak,"TC159 verifies that the event server receives, parses, categorizes (evolutionary/speculative), and logs events. This demonstrates that events are recorded and categorized, but it does not exercise user viewing or display ordering of evolutionary events; therefore it does not satisfy the requirement for user view/order.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC161,not_covered,weak,"TC161 describes notification delivery from event server to subscriber managers; it does not address user view, artifact selection, or ordering of displayed evolutionary events.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC163,partially_covered,partial,"TC163 directly asserts that event messages for a single artifact are displayed in the order they were received and includes selecting the artifact. It does not explicitly state that the messages are 'evolutionary' events or that all evolutionary events (and only evolutionary events) are displayed, so it does not fully prove the requirement.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC164,partially_covered,partial,"TC164 provides evidence that the system enforces processing in received order, which supports the ordering requirement. It addresses processing order enforcement rather than explicit user 'view' of evolutionary events; it also does not explicitly mention 'evolutionary' events, so it only partially satisfies the requirement.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC165,partially_covered,partial,"TC165 confirms event messages are displayed for a single artifact and exercises examining the first message, which is relevant to viewing order and artifact-scoped display. However it does not assert that events are evolutionary-only nor that all evolutionary events are shown in the received order, so it is incomplete relative to the full requirement.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC147,not_covered,weak,This test addresses real-time publication of events to subscriber managers; it does not include steps where a user applies event information to update artifacts.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC153,not_covered,weak,This test covers adding a new requirement that triggers an event message; it does not verify that a user updates related artifacts in response to event message contents.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC156,not_covered,weak,"This test describes modifying a requirement and resulting tentative link status changes and event emission, but it does not assert that a user updates related artifacts based on event message information (it documents automatic link tentative status and event generation rather than user-driven artifact updates).",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC159,not_covered,weak,"This test focuses on server receipt, parsing, categorization, and logging of events; it does not assert user-driven updates of related artifacts based on event contents.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC161,not_covered,weak,This test concerns notifying subscribers when an evolutionary event occurs; it verifies message delivery behavior but contains no verification that a user updates artifacts according to event message information.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC163,not_covered,weak,This test asserts ordering of displayed events ('Event messages are displayed in the order in which they were received') but contains no step or assertion where the user updates artifacts based on event message contents.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC165,covered,full,"The test explicitly states the user action of applying event-message information to update the artifact and further specifies postconditions where links are changed per user directions and related event messages removed. This directly satisfies the requirement's actor, action, trigger, and outcome for the primary/happy path.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC154,partially_covered,partial,"This test confirms that temporary links/traces are established during decomposition (evidence of temporary traces created by initial event processing). It does not include assertions about eliminating those temporary traces, so only the creation-aspect is covered, not elimination.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC157,partially_covered,partial,"This test documents that existing links are set to tentative status (i.e., creation of temporary traces during initial processing), which aligns with the requirement's context (temporary traces exist). However, it does not assert that the user or system eliminates those temporary traces; it only establishes the tentative state, so elimination/cleanup is not verified here.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC159,not_covered,weak,"This test asserts event reception, parsing, categorization (speculative vs evolutionary), and storage. It does not assert any user-driven elimination or cleanup of temporary traces or tentative links.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC160,not_covered,weak,This test verifies identification of impacted requirements and subscribers. It does not assert elimination or cleanup of temporary traces or tentative links.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC164,not_covered,weak,This test concerns processing order of event messages and prohibits out-of-order processing; it does not assert any elimination or cleanup of temporary traces or tentative links.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC165,covered,full,This test explicitly exercises user-driven elimination of tentative links and asserts that links are changed per user direction and that event messages generated from now-eliminated tentative links are removed from the event processing list and display. Those assertions directly implement the requirement's core behavior (eliminate unnecessary temporary traces and clean up related event messages).,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC149,not_covered,weak,TC149 verifies receipt and storage of non-speculative event notifications. It does not address removal of events when temporary traces are eliminated.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC150,not_covered,weak,TC150 verifies processing of speculative event notifications according to protocol. It does not assert automatic elimination of events as a result of user elimination of temporary traces.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC155,not_covered,weak,TC155 describes creation of temporary links when refining a requirement. It documents establishment of temporary links but contains no assertion that events become automatically eliminated when those temporary links/traces are removed.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC157,not_covered,weak,TC157 describes deletion of a requirement leading to existing links becoming tentative. It does not assert that events are eliminated when temporary traces are later eliminated.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC164,not_covered,weak,TC164 addresses processing order prohibitions and that no events are processed when attempted out of order. It does not assert removal of events when temporary traces are eliminated or any automatic elimination behavior.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC165,partially_covered,partial,"TC165 explicitly states that when the user discards tentative links, additional event messages previously sent on the basis of those tentative links are removed from the event processing list and display. This matches the core behavior (elimination of invalid events resulting from the elimination of temporary traces). However, the test does not exercise or assert all aspects: 'automatically' timing/trigger semantics, coverage of 'any events' (all event types), concurrency/error handling, and boundary conditions are not shown.",—
